Frequent itemsets:
0.01082598235765838 : frozenset({'450', '957', '230'})
0.0101242983159583 : frozenset({'632', '582', '230'})
0.010926222935044106 : frozenset({'664', '957', '230'})
0.011126704089815557 : frozenset({'889', '240', '237'})
0.010224538893344026 : frozenset({'260', '33', '990'})
0.010224538893344026 : frozenset({'527', '260', '990'})
0.01623897353648757 : frozenset({'260', '842', '990'})
0.013131515637530072 : frozenset({'264', '47', '468'})
0.012730553327987169 : frozenset({'264', '468', '642'})
0.013231756214915798 : frozenset({'662', '468', '264'})
0.013131515637530072 : frozenset({'264', '468', '801'})
0.01343223736968725 : frozenset({'830', '468', '264'})
0.012730553327987169 : frozenset({'264', '47', '642'})
0.013231756214915798 : frozenset({'662', '47', '264'})
0.013331996792301523 : frozenset({'264', '47', '801'})
0.013532477947072975 : frozenset({'830', '47', '264'})
0.012830793905372895 : frozenset({'662', '264', '642'})
0.012830793905372895 : frozenset({'264', '642', '801'})
0.01293103448275862 : frozenset({'830', '264', '642'})
0.013231756214915798 : frozenset({'662', '264', '801'})
0.01343223736968725 : frozenset({'662', '830', '264'})
0.013532477947072975 : frozenset({'830', '264', '801'})
0.01152766639935846 : frozenset({'277', '723', '577'})
0.010024057738572574 : frozenset({'947', '280', '369'})
0.011327185244587009 : frozenset({'284', '450', '664'})
0.011126704089815557 : frozenset({'284', '450', '957'})
0.011828388131515637 : frozenset({'284', '957', '664'})
0.010425020048115477 : frozenset({'316', '562', '527'})
0.0101242983159583 : frozenset({'316', '959', '527'})
0.0101242983159583 : frozenset({'562', '959', '316'})
0.010024057738572574 : frozenset({'796', '471', '317'})
0.010024057738572574 : frozenset({'424', '402', '33'})
0.010024057738572574 : frozenset({'402', '33', '527'})
0.010324779470729751 : frozenset({'402', '73', '33'})
0.0101242983159583 : frozenset({'402', '33', '990'})
0.010224538893344026 : frozenset({'424', '33', '527'})
0.010224538893344026 : frozenset({'424', '73', '33'})
0.010324779470729751 : frozenset({'424', '33', '990'})
0.010024057738572574 : frozenset({'33', '493', '527'})
0.010024057738572574 : frozenset({'73', '493', '33'})
0.010024057738572574 : frozenset({'33', '493', '990'})
0.0101242983159583 : frozenset({'73', '33', '527'})
0.010224538893344026 : frozenset({'527', '33', '990'})
0.010024057738572574 : frozenset({'73', '578', '33'})
0.010024057738572574 : frozenset({'842', '73', '33'})
0.010525260625501203 : frozenset({'73', '33', '990'})
0.010024057738572574 : frozenset({'842', '33', '990'})
0.0101242983159583 : frozenset({'439', '518', '365'})
0.0101242983159583 : frozenset({'439', '700', '365'})
0.0101242983159583 : frozenset({'947', '439', '365'})
0.011226944667201283 : frozenset({'369', '541', '44'})
0.01082598235765838 : frozenset({'55', '369', '44'})
0.011126704089815557 : frozenset({'369', '798', '44'})
0.011126704089815557 : frozenset({'369', '541', '55'})
0.010525260625501203 : frozenset({'369', '727', '541'})
0.011026463512429831 : frozenset({'369', '798', '541'})
0.01082598235765838 : frozenset({'369', '798', '55'})
0.011026463512429831 : frozenset({'530', '382', '693'})
0.010425020048115477 : frozenset({'723', '439', '393'})
0.010425020048115477 : frozenset({'439', '393', '739'})
0.010224538893344026 : frozenset({'439', '393', '950'})
0.0101242983159583 : frozenset({'723', '393', '739'})
0.010024057738572574 : frozenset({'723', '393', '950'})
0.0101242983159583 : frozenset({'393', '950', '739'})
0.010425020048115477 : frozenset({'424', '402', '73'})
0.010024057738572574 : frozenset({'424', '402', '990'})
0.010024057738572574 : frozenset({'402', '493', '527'})
0.010024057738572574 : frozenset({'402', '73', '493'})
0.010024057738572574 : frozenset({'402', '493', '990'})
0.010024057738572574 : frozenset({'402', '73', '527'})
0.010024057738572574 : frozenset({'527', '402', '990'})
0.010324779470729751 : frozenset({'402', '73', '990'})
0.010625501202886928 : frozenset({'676', '420', '461'})
0.010024057738572574 : frozenset({'424', '493', '527'})
0.010024057738572574 : frozenset({'424', '73', '493'})
0.0101242983159583 : frozenset({'424', '493', '990'})
0.010024057738572574 : frozenset({'424', '522', '527'})
0.010224538893344026 : frozenset({'424', '73', '527'})
0.0101242983159583 : frozenset({'527', '424', '990'})
0.010024057738572574 : frozenset({'424', '578', '990'})
0.010224538893344026 : frozenset({'424', '73', '990'})
0.010024057738572574 : frozenset({'947', '439', '478'})
0.010024057738572574 : frozenset({'947', '439', '518'})
0.0101242983159583 : frozenset({'947', '439', '700'})
0.011728147554129912 : frozenset({'723', '439', '739'})
0.010324779470729751 : frozenset({'723', '439', '950'})
0.010625501202886928 : frozenset({'723', '439', '982'})
0.0101242983159583 : frozenset({'439', '950', '739'})
0.010525260625501203 : frozenset({'495', '541', '44'})
0.011427425821972734 : frozenset({'55', '541', '44'})
0.011226944667201283 : frozenset({'727', '541', '44'})
0.010725741780272654 : frozenset({'798', '541', '44'})
0.010425020048115477 : frozenset({'55', '727', '44'})
0.010224538893344026 : frozenset({'55', '798', '44'})
0.011126704089815557 : frozenset({'664', '450', '957'})
0.01293103448275862 : frozenset({'642', '47', '468'})
0.013231756214915798 : frozenset({'662', '47', '468'})
0.013231756214915798 : frozenset({'468', '47', '801'})
0.016339214113873297 : frozenset({'830', '47', '468'})
0.013031275060144346 : frozenset({'662', '468', '642'})
0.012830793905372895 : frozenset({'642', '468', '801'})
0.013131515637530072 : frozenset({'830', '468', '642'})
0.013933440256615878 : frozenset({'662', '468', '801'})
0.014234161988773055 : frozenset({'662', '830', '468'})
0.0136327185244587 : frozenset({'830', '468', '801'})
0.015737770649558943 : frozenset({'662', '47', '642'})
0.013933440256615878 : frozenset({'642', '47', '801'})
0.0136327185244587 : frozenset({'830', '47', '642'})
0.01553728949478749 : frozenset({'662', '47', '801'})
0.014234161988773055 : frozenset({'662', '830', '47'})
0.013933440256615878 : frozenset({'830', '47', '801'})
0.01082598235765838 : frozenset({'796', '471', '580'})
0.010024057738572574 : frozenset({'922', '471', '580'})
0.0101242983159583 : frozenset({'65', '796', '471'})
0.010224538893344026 : frozenset({'922', '796', '471'})
0.0101242983159583 : frozenset({'73', '493', '527'})
0.0101242983159583 : frozenset({'527', '493', '990'})
0.0101242983159583 : frozenset({'73', '493', '990'})
0.010024057738572574 : frozenset({'495', '541', '55'})
0.010024057738572574 : frozenset({'522', '73', '527'})
0.010224538893344026 : frozenset({'562', '959', '527'})
0.010024057738572574 : frozenset({'73', '578', '527'})
0.0101242983159583 : frozenset({'527', '73', '990'})
0.010024057738572574 : frozenset({'845', '959', '527'})
0.010725741780272654 : frozenset({'727', '541', '55'})
0.010425020048115477 : frozenset({'798', '541', '55'})
0.0101242983159583 : frozenset({'798', '727', '541'})
0.010024057738572574 : frozenset({'845', '562', '959'})
0.010024057738572574 : frozenset({'73', '578', '990'})
0.011728147554129912 : frozenset({'796', '65', '580'})
0.010224538893344026 : frozenset({'922', '796', '580'})
0.0101242983159583 : frozenset({'586', '76', '741'})
0.010324779470729751 : frozenset({'586', '741', '776'})
0.010324779470729751 : frozenset({'586', '76', '776'})
0.014234161988773055 : frozenset({'662', '642', '801'})
0.013532477947072975 : frozenset({'662', '830', '642'})
0.013031275060144346 : frozenset({'830', '642', '801'})
0.014635124298315958 : frozenset({'662', '830', '801'})
0.010024057738572574 : frozenset({'723', '950', '739'})
0.010224538893344026 : frozenset({'842', '73', '990'})
0.010224538893344026 : frozenset({'741', '76', '776'})
0.010224538893344026 : frozenset({'316', '218', '959', '101'})
0.0101242983159583 : frozenset({'527', '218', '959', '101'})
0.0101242983159583 : frozenset({'562', '218', '959', '101'})
0.0101242983159583 : frozenset({'527', '316', '959', '101'})
0.0101242983159583 : frozenset({'562', '959', '316', '101'})
0.010224538893344026 : frozenset({'527', '562', '959', '101'})
0.010024057738572574 : frozenset({'845', '527', '959', '101'})
0.010024057738572574 : frozenset({'845', '562', '959', '101'})
0.010625501202886928 : frozenset({'369', '111', '541', '44'})
0.010024057738572574 : frozenset({'55', '369', '111', '44'})
0.0101242983159583 : frozenset({'369', '111', '541', '55'})
0.010024057738572574 : frozenset({'369', '798', '541', '111'})
0.010425020048115477 : frozenset({'55', '111', '541', '44'})
0.010024057738572574 : frozenset({'111', '727', '541', '44'})
0.010224538893344026 : frozenset({'111', '798', '541', '44'})
0.010024057738572574 : frozenset({'796', '471', '580', '16'})
0.011226944667201283 : frozenset({'796', '65', '580', '16'})
0.010024057738572574 : frozenset({'990', '260', '194', '198'})
0.010024057738572574 : frozenset({'33', '194', '493', '198'})
0.010024057738572574 : frozenset({'527', '194', '33', '198'})
0.010024057738572574 : frozenset({'194', '73', '33', '198'})
0.010024057738572574 : frozenset({'990', '194', '33', '198'})
0.010024057738572574 : frozenset({'402', '194', '493', '198'})
0.010024057738572574 : frozenset({'402', '527', '194', '198'})
0.010024057738572574 : frozenset({'402', '194', '73', '198'})
0.0101242983159583 : frozenset({'990', '402', '194', '198'})
0.010024057738572574 : frozenset({'424', '194', '493', '198'})
0.010024057738572574 : frozenset({'527', '424', '194', '198'})
0.010024057738572574 : frozenset({'424', '194', '73', '198'})
0.010024057738572574 : frozenset({'990', '424', '194', '198'})
0.0101242983159583 : frozenset({'527', '194', '493', '198'})
0.0101242983159583 : frozenset({'194', '73', '493', '198'})
0.0101242983159583 : frozenset({'990', '194', '493', '198'})
0.0101242983159583 : frozenset({'527', '194', '73', '198'})
0.0101242983159583 : frozenset({'990', '527', '194', '198'})
0.0101242983159583 : frozenset({'990', '194', '73', '198'})
0.010024057738572574 : frozenset({'527', '33', '493', '194'})
0.010024057738572574 : frozenset({'33', '73', '493', '194'})
0.010024057738572574 : frozenset({'33', '194', '493', '990'})
0.010024057738572574 : frozenset({'527', '73', '33', '194'})
0.010024057738572574 : frozenset({'527', '194', '33', '990'})
0.010024057738572574 : frozenset({'194', '73', '33', '990'})
0.010024057738572574 : frozenset({'527', '402', '493', '194'})
0.010024057738572574 : frozenset({'402', '73', '493', '194'})
0.010024057738572574 : frozenset({'402', '194', '493', '990'})
0.010024057738572574 : frozenset({'527', '402', '73', '194'})
0.010024057738572574 : frozenset({'402', '527', '194', '990'})
0.010024057738572574 : frozenset({'402', '194', '73', '990'})
0.010024057738572574 : frozenset({'527', '424', '493', '194'})
0.010024057738572574 : frozenset({'424', '73', '493', '194'})
0.010024057738572574 : frozenset({'424', '194', '493', '990'})
0.010024057738572574 : frozenset({'527', '424', '73', '194'})
0.010024057738572574 : frozenset({'527', '424', '194', '990'})
0.010024057738572574 : frozenset({'424', '194', '73', '990'})
0.0101242983159583 : frozenset({'527', '73', '493', '194'})
0.0101242983159583 : frozenset({'527', '194', '493', '990'})
0.0101242983159583 : frozenset({'194', '73', '493', '990'})
0.0101242983159583 : frozenset({'527', '194', '73', '990'})
0.010024057738572574 : frozenset({'990', '260', '33', '198'})
0.010024057738572574 : frozenset({'990', '527', '260', '198'})
0.016138732959101846 : frozenset({'990', '260', '842', '198'})
0.010024057738572574 : frozenset({'990', '424', '33', '198'})
0.010024057738572574 : frozenset({'527', '33', '493', '198'})
0.010024057738572574 : frozenset({'33', '73', '493', '198'})
0.010024057738572574 : frozenset({'990', '33', '493', '198'})
0.010024057738572574 : frozenset({'527', '73', '33', '198'})
0.010024057738572574 : frozenset({'990', '527', '33', '198'})
0.010024057738572574 : frozenset({'990', '73', '33', '198'})
0.010024057738572574 : frozenset({'990', '842', '33', '198'})
0.010024057738572574 : frozenset({'527', '402', '493', '198'})
0.010024057738572574 : frozenset({'402', '73', '493', '198'})
0.010024057738572574 : frozenset({'990', '402', '493', '198'})
0.010024057738572574 : frozenset({'527', '402', '73', '198'})
0.010024057738572574 : frozenset({'990', '527', '402', '198'})
0.010024057738572574 : frozenset({'990', '402', '73', '198'})
0.010024057738572574 : frozenset({'527', '424', '493', '198'})
0.010024057738572574 : frozenset({'424', '73', '493', '198'})
0.010024057738572574 : frozenset({'990', '424', '493', '198'})
0.010024057738572574 : frozenset({'527', '424', '73', '198'})
0.010024057738572574 : frozenset({'990', '527', '424', '198'})
0.010024057738572574 : frozenset({'990', '424', '578', '198'})
0.010024057738572574 : frozenset({'990', '424', '73', '198'})
0.0101242983159583 : frozenset({'527', '73', '493', '198'})
0.0101242983159583 : frozenset({'990', '527', '493', '198'})
0.0101242983159583 : frozenset({'990', '73', '493', '198'})
0.0101242983159583 : frozenset({'990', '527', '73', '198'})
0.010525260625501203 : frozenset({'284', '450', '664', '230'})
0.010425020048115477 : frozenset({'284', '450', '957', '230'})
0.010625501202886928 : frozenset({'284', '957', '664', '230'})
0.010324779470729751 : frozenset({'664', '450', '957', '230'})
0.012429831595829992 : frozenset({'264', '47', '468', '642'})
0.012830793905372895 : frozenset({'662', '47', '264', '468'})
0.012830793905372895 : frozenset({'264', '47', '468', '801'})
0.013031275060144346 : frozenset({'830', '47', '264', '468'})
0.012530072173215718 : frozenset({'662', '468', '264', '642'})
0.012530072173215718 : frozenset({'264', '468', '642', '801'})
0.012630312750601443 : frozenset({'830', '468', '264', '642'})
0.012830793905372895 : frozenset({'662', '468', '264', '801'})
0.013031275060144346 : frozenset({'662', '830', '468', '264'})
0.013031275060144346 : frozenset({'830', '468', '264', '801'})
0.012530072173215718 : frozenset({'662', '47', '264', '642'})
0.012530072173215718 : frozenset({'264', '47', '642', '801'})
0.012630312750601443 : frozenset({'830', '47', '264', '642'})
0.01293103448275862 : frozenset({'662', '47', '264', '801'})
0.013131515637530072 : frozenset({'662', '830', '47', '264'})
0.013131515637530072 : frozenset({'264', '47', '830', '801'})
0.012630312750601443 : frozenset({'662', '264', '642', '801'})
0.012730553327987169 : frozenset({'662', '830', '264', '642'})
0.012730553327987169 : frozenset({'830', '264', '642', '801'})
0.013131515637530072 : frozenset({'662', '830', '264', '801'})
0.010625501202886928 : frozenset({'284', '450', '957', '664'})
0.010024057738572574 : frozenset({'402', '73', '33', '990'})
0.010024057738572574 : frozenset({'33', '73', '493', '527'})
0.010024057738572574 : frozenset({'527', '33', '493', '990'})
0.010024057738572574 : frozenset({'33', '73', '493', '990'})
0.010024057738572574 : frozenset({'527', '73', '33', '990'})
0.010224538893344026 : frozenset({'55', '369', '541', '44'})
0.010024057738572574 : frozenset({'402', '73', '493', '527'})
0.010024057738572574 : frozenset({'527', '402', '493', '990'})
0.010024057738572574 : frozenset({'402', '73', '493', '990'})
0.010024057738572574 : frozenset({'527', '402', '73', '990'})
0.010024057738572574 : frozenset({'424', '73', '493', '527'})
0.010024057738572574 : frozenset({'527', '424', '493', '990'})
0.010024057738572574 : frozenset({'424', '73', '493', '990'})
0.010024057738572574 : frozenset({'527', '424', '73', '990'})
0.010425020048115477 : frozenset({'55', '727', '541', '44'})
0.012630312750601443 : frozenset({'662', '47', '468', '642'})
0.012530072173215718 : frozenset({'642', '47', '468', '801'})
0.012630312750601443 : frozenset({'830', '47', '468', '642'})
0.012830793905372895 : frozenset({'662', '47', '468', '801'})
0.013031275060144346 : frozenset({'662', '830', '47', '468'})
0.01293103448275862 : frozenset({'468', '47', '830', '801'})
0.012630312750601443 : frozenset({'662', '468', '642', '801'})
0.012830793905372895 : frozenset({'662', '830', '468', '642'})
0.012630312750601443 : frozenset({'830', '468', '642', '801'})
0.013131515637530072 : frozenset({'662', '830', '468', '801'})
0.013732959101844426 : frozenset({'662', '47', '642', '801'})
0.013031275060144346 : frozenset({'662', '830', '47', '642'})
0.012730553327987169 : frozenset({'642', '47', '830', '801'})
0.013331996792301523 : frozenset({'662', '47', '830', '801'})
0.010024057738572574 : frozenset({'922', '796', '471', '580'})
0.0101242983159583 : frozenset({'527', '73', '493', '990'})
0.0101242983159583 : frozenset({'586', '76', '741', '776'})
0.012830793905372895 : frozenset({'662', '830', '642', '801'})
0.010024057738572574 : frozenset({'369', '111', '541', '44', '55'})
0.010024057738572574 : frozenset({'527', '33', '194', '493', '198'})
0.010024057738572574 : frozenset({'73', '33', '194', '493', '198'})
0.010024057738572574 : frozenset({'990', '33', '194', '493', '198'})
0.010024057738572574 : frozenset({'73', '527', '33', '194', '198'})
0.010024057738572574 : frozenset({'990', '527', '33', '194', '198'})
0.010024057738572574 : frozenset({'990', '73', '33', '194', '198'})
0.010024057738572574 : frozenset({'402', '527', '194', '493', '198'})
0.010024057738572574 : frozenset({'402', '73', '194', '493', '198'})
0.010024057738572574 : frozenset({'990', '402', '194', '493', '198'})
0.010024057738572574 : frozenset({'402', '73', '527', '194', '198'})
0.010024057738572574 : frozenset({'990', '402', '527', '194', '198'})
0.010024057738572574 : frozenset({'990', '402', '73', '194', '198'})
0.010024057738572574 : frozenset({'424', '527', '194', '493', '198'})
0.010024057738572574 : frozenset({'424', '73', '194', '493', '198'})
0.010024057738572574 : frozenset({'424', '990', '194', '493', '198'})
0.010024057738572574 : frozenset({'424', '73', '527', '194', '198'})
0.010024057738572574 : frozenset({'424', '990', '527', '194', '198'})
0.010024057738572574 : frozenset({'424', '990', '73', '194', '198'})
0.0101242983159583 : frozenset({'73', '527', '194', '493', '198'})
0.0101242983159583 : frozenset({'990', '527', '194', '493', '198'})
0.0101242983159583 : frozenset({'990', '73', '194', '493', '198'})
0.0101242983159583 : frozenset({'990', '73', '527', '194', '198'})
0.010024057738572574 : frozenset({'73', '527', '33', '194', '493'})
0.010024057738572574 : frozenset({'990', '527', '33', '194', '493'})
0.010024057738572574 : frozenset({'990', '73', '33', '194', '493'})
0.010024057738572574 : frozenset({'990', '73', '527', '33', '194'})
0.010024057738572574 : frozenset({'402', '73', '527', '194', '493'})
0.010024057738572574 : frozenset({'990', '402', '527', '194', '493'})
0.010024057738572574 : frozenset({'990', '402', '73', '194', '493'})
0.010024057738572574 : frozenset({'990', '402', '73', '527', '194'})
0.010024057738572574 : frozenset({'424', '73', '527', '194', '493'})
0.010024057738572574 : frozenset({'424', '990', '527', '194', '493'})
0.010024057738572574 : frozenset({'424', '990', '73', '194', '493'})
0.010024057738572574 : frozenset({'424', '990', '73', '527', '194'})
0.0101242983159583 : frozenset({'990', '73', '527', '194', '493'})
0.010024057738572574 : frozenset({'73', '527', '33', '493', '198'})
0.010024057738572574 : frozenset({'990', '527', '33', '493', '198'})
0.010024057738572574 : frozenset({'990', '73', '33', '493', '198'})
0.010024057738572574 : frozenset({'990', '73', '527', '33', '198'})
0.010024057738572574 : frozenset({'402', '73', '527', '493', '198'})
0.010024057738572574 : frozenset({'990', '402', '527', '493', '198'})
0.010024057738572574 : frozenset({'990', '402', '73', '493', '198'})
0.010024057738572574 : frozenset({'990', '402', '73', '527', '198'})
0.010024057738572574 : frozenset({'424', '73', '527', '493', '198'})
0.010024057738572574 : frozenset({'424', '990', '527', '493', '198'})
0.010024057738572574 : frozenset({'424', '990', '73', '493', '198'})
0.010024057738572574 : frozenset({'424', '990', '73', '527', '198'})
0.0101242983159583 : frozenset({'990', '73', '527', '493', '198'})
0.010224538893344026 : frozenset({'664', '230', '450', '957', '284'})
0.01222935044105854 : frozenset({'468', '47', '662', '264', '642'})
0.01222935044105854 : frozenset({'47', '468', '801', '264', '642'})
0.012329591018444266 : frozenset({'830', '468', '47', '264', '642'})
0.012530072173215718 : frozenset({'47', '468', '801', '662', '264'})
0.012730553327987169 : frozenset({'830', '468', '47', '662', '264'})
0.012730553327987169 : frozenset({'830', '47', '468', '801', '264'})
0.012329591018444266 : frozenset({'468', '801', '662', '264', '642'})
0.012429831595829992 : frozenset({'830', '468', '662', '264', '642'})
0.012429831595829992 : frozenset({'830', '468', '801', '264', '642'})
0.012730553327987169 : frozenset({'830', '468', '801', '662', '264'})
0.012329591018444266 : frozenset({'47', '801', '662', '264', '642'})
0.012429831595829992 : frozenset({'830', '47', '662', '264', '642'})
0.012429831595829992 : frozenset({'830', '47', '801', '264', '642'})
0.012830793905372895 : frozenset({'830', '47', '801', '662', '264'})
0.012530072173215718 : frozenset({'830', '801', '662', '264', '642'})
0.010024057738572574 : frozenset({'990', '73', '527', '33', '493'})
0.010024057738572574 : frozenset({'990', '402', '73', '527', '493'})
0.010024057738572574 : frozenset({'424', '990', '73', '527', '493'})
0.012329591018444266 : frozenset({'47', '468', '801', '662', '642'})
0.012429831595829992 : frozenset({'830', '468', '47', '662', '642'})
0.012329591018444266 : frozenset({'830', '47', '468', '801', '642'})
0.012630312750601443 : frozenset({'830', '47', '468', '801', '662'})
0.012429831595829992 : frozenset({'830', '468', '801', '662', '642'})
0.012530072173215718 : frozenset({'830', '47', '801', '662', '642'})
0.010024057738572574 : frozenset({'73', '33', '194', '527', '493', '198'})
0.010024057738572574 : frozenset({'990', '527', '33', '194', '493', '198'})
0.010024057738572574 : frozenset({'990', '73', '33', '194', '493', '198'})
0.010024057738572574 : frozenset({'990', '73', '527', '33', '194', '198'})
0.010024057738572574 : frozenset({'402', '73', '527', '194', '493', '198'})
0.010024057738572574 : frozenset({'990', '402', '527', '194', '493', '198'})
0.010024057738572574 : frozenset({'990', '402', '73', '194', '493', '198'})
0.010024057738572574 : frozenset({'990', '402', '73', '527', '194', '198'})
0.010024057738572574 : frozenset({'424', '73', '194', '527', '493', '198'})
0.010024057738572574 : frozenset({'424', '990', '527', '194', '493', '198'})
0.010024057738572574 : frozenset({'424', '990', '73', '194', '493', '198'})
0.010024057738572574 : frozenset({'424', '990', '73', '527', '194', '198'})
0.0101242983159583 : frozenset({'990', '73', '527', '194', '493', '198'})
0.010024057738572574 : frozenset({'990', '73', '527', '33', '194', '493'})
0.010024057738572574 : frozenset({'990', '402', '73', '527', '194', '493'})
0.010024057738572574 : frozenset({'424', '990', '73', '527', '194', '493'})
0.010024057738572574 : frozenset({'990', '73', '527', '33', '493', '198'})
0.010024057738572574 : frozenset({'990', '402', '73', '527', '493', '198'})
0.010024057738572574 : frozenset({'424', '990', '73', '527', '493', '198'})
0.012028869286287089 : frozenset({'468', '47', '801', '662', '264', '642'})
0.012129109863672815 : frozenset({'830', '468', '47', '662', '264', '642'})
0.012129109863672815 : frozenset({'830', '468', '47', '801', '264', '642'})
0.012429831595829992 : frozenset({'830', '468', '47', '801', '662', '264'})
0.01222935044105854 : frozenset({'830', '468', '801', '662', '264', '642'})
0.01222935044105854 : frozenset({'830', '47', '801', '662', '264', '642'})
0.012129109863672815 : frozenset({'830', '468', '47', '801', '662', '642'})
0.010024057738572574 : frozenset({'990', '73', '33', '194', '527', '493', '198'})
0.010024057738572574 : frozenset({'990', '402', '73', '527', '194', '493', '198'})
0.010024057738572574 : frozenset({'424', '990', '73', '194', '527', '493', '198'})
0.011928628708901363 : frozenset({'830', '468', '47', '801', '662', '264', '642'})
Execution time: 23.56761384010315 seconds
